geom,Num_Occupants,Num_MotorVehicles,Fatalities_calc,SuspectedSeriousInjury_calc,NonMotorist_calc,Aggregated_Non_Motorist_txt,CityTownship,CountyNameTxt,Region,Zipcode_txtCARTO,TribalLand_txtCARTO,InjuryLevel,ExceedingSpeedLimitInd_boolCARTO,Seatbelt_boolCARTO,DistractedDrivingCde_boolCARTO,AlcoholSuspectedCde_txtCARTO,DrugSuspectedCde_txtCARTO,WeatherCde_txtCARTO,SurfaceConditionCde_txtCARTO,RdwyTypeCde_txtCARTO,RelativeLocIntersectCde,PostedSpeedNbr_binCARTO,WorkZoneInd_txtCARTO,DateOfIncident,AgencyIdNbr_txtCARTO,Injuries_calc,LatDec,LongDec,RdwyNameTxt,LocalCodeTxt,doi_date,doi_time,doi_dow_txtCARTO,HitAndRunInd_txtCARTO,VehicleMakeModelYearTxt_list,VehicleTypeCde_txtCARTO_list,doi_hour_txtCARTO,CrashType,CrashDetail
POINT(-93.53774786 45.18461556),2,2,0,0,0,Motorist Only,ROGERS,HENNEPIN,Metro,55369,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 16:59:00,MN State Patrol District 2500 - Golden Valley,0,45.18461556,-93.53774786,ISTH 94,25509794,"August 06, 2025",04:59:00 PM,Wednesday,"No, Did not Leave Scene","2021 JEEP (POST 1988) WRANGLER UNLIMITED, 2018 TOYOTA COROLLA","Sport Utility Vehicle, Passenger Car",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.36168766 44.97097679),2,2,0,0,0,Motorist Only,SAINT LOUIS PARK,HENNEPIN,Metro,55426,Not on Tribal Land,No Apparent Injury,Unknown,Unknown,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 07:42:00,MN State Patrol District 2500 - Golden Valley,0,44.97097679,-93.36168766,ISTH 394,25509760,"August 06, 2025",07:42:00 AM,Wednesday,"No, Did not Leave Scene","2023 HONDA CR-V, 2007 HONDA ACCORD","Sport Utility Vehicle, Passenger Car",7:00 AM - 7:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.08891773 44.96672608),2,2,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55130,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-06 17:01:00,MN State Patrol District 2400 - Oakdale,0,44.966726079999994,-93.08891773,NB 35E / CAYUGA ST,25406492,"August 06, 2025",05:01:00 PM,Wednesday,"No, Did not Leave Scene","2020 GMC SIERRA, 2011 CHRYSLER TOWN & COUNTRY","Pickup, Passenger Car",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.09030175 44.96171591),2,2,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55130,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-06 16:36:00,MN State Patrol District 2400 - Oakdale,0,44.96171591,-93.09030175,NB 35E / PENNSYLVANIA AVE,25406491,"August 06, 2025",04:36:00 PM,Wednesday,"No, Did not Leave Scene","2009 TOYOTA CAMRY, 2007 LINCOLN MKX","Passenger Car, Sport Utility Vehicle",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.18830967 45.10972576),2,2,0,0,0,Motorist Only,SHOREVIEW,RAMSEY,Metro,55112,Not on Tribal Land,No Apparent Injury,No,Yes,No,Yes,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 14:45:00,MN State Patrol District 2500 - Golden Valley,0,45.10972576,-93.18830967,35,25509780,"August 06, 2025",02:45:00 PM,Wednesday,"No, Did not Leave Scene","2016 MAZDA CX-5, 2015 CHEVROLET SILVERADO","Sport Utility Vehicle, Pickup",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.061409 45.04340295),2,2,0,0,0,Motorist Only,VADNAIS HEIGHTS,RAMSEY,Metro,55127,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 15:39:00,MN State Patrol District 2400 - Oakdale,0,45.04340295,-93.061409,SB 35E / EB I-694,25406489,"August 06, 2025",03:39:00 PM,Wednesday,"No, Did not Leave Scene","2019 TOYOTA CAMRY, 2015 VOLKSWAGEN JETTA","Passenger Car, Passenger Car",3:00 PM - 3:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.22809746 45.01691412),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55418,Not on Tribal Land,Suspected Minor Injury,Unknown,Unknown,Unknown,No,No,Clear,Dry,Local (or City) Street - MUN,Four-Way Intersection,11 - 20 MPH,No,2025-08-06 18:50:00,Minneapolis Police Dept,2,45.01691412000001,-93.22809746,NE MCKINLEY ST,25-221539,"August 06, 2025",06:50:00 PM,Wednesday,"No, Did not Leave Scene","2018 HYUNDAI SONATA, 2024 MAZDA CX-30","Passenger Car, Sport Utility Vehicle",6:00 PM - 6:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.28795786 45.0493138),1,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55430,Not on Tribal Land,Suspected Minor Injury,Unknown,Unknown,Unknown,No,No,Did Not Describe,Dry,Local (or City) Street - MUN,"Not at Intersection, Interchange or Junction",21 - 30 MPH,No,2025-08-06 01:10:00,Minneapolis Police Dept,1,45.0493138,-93.28795786000002,52ND AVE N,25-220703,"August 06, 2025",01:10:00 AM,Wednesday,"Yes, Driver or Car and Driver Left Scene","2018 HYUNDAI SONATA, 2018 CADILLAC XTS","Passenger Car, Passenger Car",1:00 AM - 1:59 AM,Collision w/ Fixed Object,Curb
POINT(-93.2474138 45.0482038),1,2,0,0,0,Motorist Only,COLUMBIA HEIGHTS,ANOKA,Metro,55421,Not on Tribal Land,No Apparent Injury,Unknown,Unknown,Unknown,No,No,Clear,Dry,Municipal State Aid Street - MSAS,Four-Way Intersection,41 - 55 MPH,No,2025-08-06 22:24:00,Columbia Heights Police Dept,0,45.048203799999996,-93.2474138,44TH AVE NE,25173044,"August 06, 2025",10:24:00 PM,Wednesday,"Yes, Driver or Car and Driver Left Scene",2024 HONDA CR-V,Sport Utility Vehicle,10:00 PM - 10:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.33449722 45.97558986),2,2,0,0,0,Motorist Only,LITTLE FALLS,MORRISON,East Central,56345,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,Four-Way Intersection,21 - 30 MPH,No,2025-08-06 14:50:00,Little Falls Police Dept,0,45.97558986,-94.33449722,18TH ST NE,25005539,"August 06, 2025",02:50:00 PM,Wednesday,"No, Did not Leave Scene","2020 FORD EXPLORER, 2016 RAM TRUCKS 1500","Sport Utility Vehicle, Pickup",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.06621552 45.01093325),1,1,0,0,0,Motorist Only,MAPLEWOOD,RAMSEY,Metro,55117,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,"Not at Intersection, Interchange or Junction",,No,2025-08-06 23:19:00,MN State Patrol District 2400 - Oakdale,0,45.01093325,-93.06621552,ARCADE ST N,25406504,"August 06, 2025",11:19:00 PM,Wednesday,"No, Did not Leave Scene",2013 HYUNDAI ELANTRA,Passenger Car,11:00 PM - 11:59 PM,Collision w/ Fixed Object,Concrete Traffic Barrier
POINT(-93.23327488 44.98067988),3,1,0,0,1,Bicycle,MINNEAPOLIS,HENNEPIN,Metro,55455,Not on Tribal Land,Suspected Minor Injury,No,Not Completely,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,"Not at Intersection, Interchange or Junction",11 - 20 MPH,No,2025-08-06 13:32:00,Minneapolis Police Dept,1,44.980679880000004,-93.23327488,5TH ST SE,25-221175,"August 06, 2025",01:32:00 PM,Wednesday,"No, Did not Leave Scene",2011 NISSAN ROGUE,Sport Utility Vehicle,1:00 PM - 1:59 PM,Collision w/ Non-Fixed Object,Pedalcycle (Bike)
POINT(-93.27224049 44.98103387),1,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55401,Not on Tribal Land,No Apparent Injury,No,Unknown,Unknown,No,No,Clear,Dry,Municipal State Aid Street - MSAS,Other,21 - 30 MPH,No,2025-08-06 17:45:00,Minneapolis Police Dept,0,44.98103386999999,-93.272240490000016,4TH ST N,25-221437,"August 06, 2025",05:45:00 PM,Wednesday,"No, Did not Leave Scene","2025 KIA MOTORS K5, 2024 CHEVROLET TAHOE","Passenger Car, Sport Utility Vehicle",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Parked Motor Vehicle
POINT(-93.28334661 44.98833665),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55401,Not on Tribal Land,No Apparent Injury,No,Unknown,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,"Not at Intersection, Interchange or Junction",21 - 30 MPH,No,2025-08-06 09:50:00,Minneapolis Police Dept,0,44.98833665,-93.28334661,10TH AVE N,25-220958,"August 06, 2025",09:50:00 AM,Wednesday,"No, Did not Leave Scene","2025 HONDA CR-V, 2000 HONDA ACCORD","Passenger Car, Passenger Car",9:00 AM - 9:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.27992412 44.99407439),1,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55411,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,T Intersection,11 - 20 MPH,No,2025-08-06 11:00:00,Minneapolis Police Dept,0,44.99407439,-93.27992412,2ND ST N,25-221002,"August 06, 2025",11:00:00 AM,Wednesday,"No, Did not Leave Scene","2000 INTERNATIONAL 4000, 2004 CHEVROLET EXPRESS G3500","Medium / Heavy Trucks (More than 10,000lbs), Passenger Van (Seats Installed Behind Driver)",11:00 AM - 11:59 AM,Collision w/ Fixed Object,Other - Fixed Object
POINT(-94.13687258 45.54300179),1,3,0,0,0,Motorist Only,SAINT CLOUD,SHERBURNE,East Central,56304,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,"Not at Intersection, Interchange or Junction",21 - 30 MPH,No,2025-08-06 11:31:00,St Cloud Police Dept,0,45.54300179,-94.13687258,MINNESOTA BLVD,25030556,"August 06, 2025",11:31:00 AM,Wednesday,"No, Did not Leave Scene","2018 CHEVROLET VOLT, 2001 DODGE RAM 1500, 2007 SATURN ION","Passenger Car, Passenger Car, Passenger Car",11:00 AM - 11:59 AM,Collision w/ Non-Fixed Object,Parked Motor Vehicle
POINT(-94.19822379 45.56159915),2,2,0,0,0,Motorist Only,SAINT CLOUD,STEARNS,East Central,56303,Not on Tribal Land,Possible Injury,No,Yes,No,No,No,Clear,Dry,Municipal State Aid Street - MSAS,"Not at Intersection, Interchange or Junction",21 - 30 MPH,No,2025-08-06 11:18:00,St Cloud Police Dept,1,45.56159915,-94.19822379,33RD AVE N,25030549,"August 06, 2025",11:18:00 AM,Wednesday,"No, Did not Leave Scene","2014 FORD FUSION, 2017 RAM TRUCKS 1500","Passenger Car, Pickup",11:00 AM - 11:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.34952047 44.96767053),1,1,0,0,0,Motorist Only,SAINT LOUIS PARK,HENNEPIN,Metro,55416,Not on Tribal Land,Possible Injury,Unknown,Unknown,Unknown,Yes,No,Clear,Dry,Municipal State Aid Street - MSAS,Other,21 - 30 MPH,No,2025-08-06 01:17:00,St Louis Park Police Dept,1,44.96767053,-93.34952047,PARK PLACE BLVD,25004415,"August 06, 2025",01:17:00 AM,Wednesday,"No, Did not Leave Scene",2011 BMW 328,Passenger Car,1:00 AM - 1:59 AM,Collision w/ Fixed Object,Light Pole/Utility Pole
POINT(-93.09003353 44.99281744),2,2,0,0,0,Motorist Only,MAPLEWOOD,RAMSEY,Metro,55117,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Ramp or Connector,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 16:59:00,MN State Patrol District 2400 - Oakdale,0,44.99281744,-93.09003353,RAMP228,25406497,"August 06, 2025",04:59:00 PM,Wednesday,"No, Did not Leave Scene","2023 MAZDA CX-5, 2017 CHEVROLET SILVERADO","Sport Utility Vehicle, Pickup",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.29572678 44.97275289),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55403,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Ramp or Connector,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 16:11:00,MN State Patrol District 2500 - Golden Valley,0,44.97275289,-93.29572678,WB I-394 AT DUNWOODY BLVD,25509789,"August 06, 2025",04:11:00 PM,Wednesday,"No, Did not Leave Scene","2021 TOYOTA PRIUS, 2022 HYUNDAI PALISADE","Passenger Car, Sport Utility Vehicle",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.29066277 44.97427087),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55403,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Clear,Dry,Ramp or Connector,Interchange on Ramp,41 - 55 MPH,Not known at time of the crash,2025-08-06 12:43:00,MN State Patrol District 2400 - Oakdale,0,44.974270870000005,-93.29066277,RAMP971,25406485,"August 06, 2025",12:43:00 PM,Wednesday,"No, Did not Leave Scene","2021 FREIGHTLINER SEMITRUCK, 2025 HONDA CIVIC","Medium / Heavy Trucks (More than 10,000lbs), Passenger Car",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.26946259 44.96279389),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55404,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Ramp or Connector,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-06 16:40:00,MN State Patrol District 2500 - Golden Valley,0,44.96279389,-93.26946259,SB 35W / FRANKLIN AVE,25509790,"August 06, 2025",04:40:00 PM,Wednesday,"No, Did not Leave Scene","2009 CHEVROLET IMPALA, 2006 PONTIAC VIBE","Passenger Car, Passenger Car",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.45604777 45.0099434),1,2,0,0,0,Motorist Only,PLYMOUTH,HENNEPIN,Metro,55441,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Ramp or Connector,Four-Way Intersection,56 - 70 MPH,No,2025-08-06 15:19:00,MN State Patrol District 2500 - Golden Valley,0,45.0099434,-93.45604777,RAMP135,25509787,"August 06, 2025",03:19:00 PM,Wednesday,"Yes, Driver or Car and Driver Left Scene","2008 INFINITI QX56, 2012 TOYOTA SIENNA","Sport Utility Vehicle, Passenger Van (Seats Installed Behind Driver)",3:00 PM - 3:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.20311546 44.96060754),2,2,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55114,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Cloudy,Dry,Ramp or Connector,"Not at Intersection, Interchange or Junction",41 - 55 MPH,Yes,2025-08-06 07:03:00,MN State Patrol District 2400 - Oakdale,0,44.96060754,-93.20311546,WB94/HWY280,25406468,"August 06, 2025",07:03:00 AM,Wednesday,"No, Did not Leave Scene","2022 NISSAN ALTIMA, 2022 FREIGHTLINER TR","Passenger Car, Medium / Heavy Trucks (More than 10,000lbs)",7:00 AM - 7:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.0602932 45.05057382),2,2,0,0,0,Motorist Only,VADNAIS HEIGHTS,RAMSEY,Metro,55127,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Clear,Dry,Ramp or Connector,Four-Way Intersection,21 - 30 MPH,No,2025-08-06 00:08:00,MN State Patrol District 2400 - Oakdale,0,45.05057382,-93.0602932,RAMP680,25406462,"August 06, 2025",12:08:00 AM,Wednesday,"No, Did not Leave Scene","2015 CHRYSLER 200, 2017 RAM TRUCKS 1500","Passenger Car, Pickup",12:00 AM - 12:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.18115616 45.65301829),1,1,0,0,0,Motorist Only,WATAB,BENTON,East Central,56379,Not on Tribal Land,No Apparent Injury,No,Yes,Yes,No,No,Clear,Dry,Ramp or Connector,Entrance/Exit Ramp,56 - 70 MPH,No,2025-08-06 18:42:00,MN State Patrol District 2600 - St Cloud,0,45.653018290000006,-94.18115616,RAMP677,25602575,"August 06, 2025",06:42:00 PM,Wednesday,"No, Did not Leave Scene",2018 JEEP (POST 1988) CHEROKEE,Sport Utility Vehicle,6:00 PM - 6:59 PM,Collision w/ Fixed Object,Standing Tree/Shrubbery
POINT(-93.78927469 45.31031487),3,3,0,0,0,Motorist Only,BIG LAKE,SHERBURNE,East Central,55309,Not on Tribal Land,No Apparent Injury,No,Yes,Yes,No,No,Cloudy,Did Not Describe,State Trunk Highway - MNTH,Four-Way Intersection,31 - 40 MPH,No,2025-08-06 07:28:00,MN State Patrol District 2600 - St Cloud,0,45.31031487,-93.78927469,SB MNTH 25,25602571,"August 06, 2025",07:28:00 AM,Wednesday,"No, Did not Leave Scene","2017 FORD EXPLORER, 2021 JEEP (POST 1988) CHEROKEE, 2016 FORD F150","Sport Utility Vehicle, Sport Utility Vehicle, Pickup",7:00 AM - 7:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.37091446 45.12950011),3,3,0,0,0,Motorist Only,BROOKLYN PARK,HENNEPIN,Metro,55445,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 14:54:00,MN State Patrol District 2500 - Golden Valley,0,45.12950011,-93.37091446,EB HWY 610 NEAR WEST BROADWAY AVE,25509783,"August 06, 2025",02:54:00 PM,Wednesday,"No, Did not Leave Scene","2017 HYUNDAI SANTA FE SPORT, 2025 TOYOTA CAMRY, 2016 FORD FIESTA","Sport Utility Vehicle, Passenger Car, Passenger Car",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.20174217 45.57259624),2,2,0,0,0,Motorist Only,CAMBRIDGE,ISANTI,East Central,55008,Not on Tribal Land,No Apparent Injury,Yes,Yes,Unknown,No,No,Cloudy,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-06 12:51:00,MN State Patrol District 2500 - Golden Valley,0,45.57259624000001,-93.20174217,1ST AVE E,25509775,"August 06, 2025",12:51:00 PM,Wednesday,"No, Did not Leave Scene","2019 MAZDA CX-5, 2009 KIA MOTORS OPTIMA","Sport Utility Vehicle, Passenger Car",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.20393086 45.57262628),2,2,0,0,0,Motorist Only,CAMBRIDGE,ISANTI,East Central,55008,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,Four-Way Intersection,41 - 55 MPH,No,2025-08-06 14:09:00,MN State Patrol District 2500 - Golden Valley,0,45.57262628,-93.20393086,EB MNTH 95 AT OPPORTUNITY BLVD,25509777,"August 06, 2025",02:09:00 PM,Wednesday,"No, Did not Leave Scene","2023 JEEP (POST 1988) COMPASS, 2008 TOYOTA HIGHLANDER","Sport Utility Vehicle, Sport Utility Vehicle",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.98450995 46.93334516),4,2,0,0,0,Motorist Only,HENRIETTA,HUBBARD,Northwest,56470,Not on Tribal Land,No Apparent Injury,No,Not Completely,Unknown,No,No,Clear,Dry,State Trunk Highway - MNTH,T Intersection,56 - 70 MPH,No,2025-08-06 16:15:00,MN State Patrol District 2800 - Brainerd,0,46.933345159999995,-94.98450995,MNTH 34,25801201,"August 06, 2025",04:15:00 PM,Wednesday,"No, Did not Leave Scene","2019 CHEVROLET EQUINOX, 2010 CHEVROLET SILVERADO","Sport Utility Vehicle, Pickup",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.2477263 45.05189342),6,3,0,0,0,Motorist Only,HILLTOP,ANOKA,Metro,55421,Not on Tribal Land,Possible Injury,Unknown,Unknown,Unknown,No,No,Clear,Dry,State Trunk Highway - MNTH,T Intersection,21 - 30 MPH,No,2025-08-06 14:00:00,Columbia Heights Police Dept,1,45.051893420000006,-93.2477263,CENTRAL AVE NE,25172587,"August 06, 2025",02:00:00 PM,Wednesday,"No, Did not Leave Scene","2019 CHEVROLET EQUINOX, 2017 FORD FUSION, 2011 JEEP (POST 1988) GRAND CHEROKEE","Passenger Car, Passenger Car, Sport Utility Vehicle",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-95.38546801 45.76770262),2,2,0,0,0,Motorist Only,HUDSON,DOUGLAS,West Central,56334,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,Intersection Related,56 - 70 MPH,No,2025-08-06 17:22:00,MN State Patrol District 2900 - Detroit Lakes,0,45.76770262,-95.38546801,GLACIAL RIDGE TRL,25901483,"August 06, 2025",05:22:00 PM,Wednesday,"No, Did not Leave Scene","2001 JEEP (POST 1988) CHEROKEE, 2013 FORD TAURUS","Sport Utility Vehicle, Passenger Car",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.06552076 47.04356001),2,2,0,0,0,Motorist Only,INGUADONA,CASS,East Central,56672,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 14:28:00,MN State Patrol District 2800 - Brainerd,0,47.04356001,-94.06552076,MNTH 200,25801197,"August 06, 2025",02:28:00 PM,Wednesday,"No, Did not Leave Scene","2024 ACURA MDX, 2025 GMC SIERRA 1500","Sport Utility Vehicle, Passenger Car",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.24717879 45.03550333),2,2,0,0,0,Motorist Only,MINNEAPOLIS,HENNEPIN,Metro,55418,Not on Tribal Land,No Apparent Injury,No,Yes,No,Yes,No,Clear,Dry,State Trunk Highway - MNTH,Four-Way Intersection,21 - 30 MPH,No,2025-08-06 22:30:00,MN State Patrol District 2500 - Golden Valley,0,45.03550333,-93.247178790000021,NB MNTH 65 @ 37TH AVE,25509804,"August 06, 2025",10:30:00 PM,Wednesday,"No, Did not Leave Scene","2022 HYUNDAI TUCSON, 2015 CADILLAC ESCALADE","Sport Utility Vehicle, Sport Utility Vehicle",10:00 PM - 10:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.55251074 45.19601028),2,2,0,0,0,Motorist Only,ROGERS,HENNEPIN,Metro,55374,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Rain,Wet,State Trunk Highway - MNTH,Four-Way Intersection,41 - 55 MPH,No,2025-08-06 05:22:00,MN State Patrol District 2500 - Golden Valley,0,45.19601028,-93.55251074,MNTH-101 @ ISTH-94,25509757,"August 06, 2025",05:22:00 AM,Wednesday,"No, Did not Leave Scene","2014 TOYOTA PRIUS, 2014 MAZDA 3","Passenger Car, Passenger Car",5:00 AM - 5:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.15294743 45.01050849),2,1,0,0,0,Motorist Only,ROSEVILLE,RAMSEY,Metro,55113,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,Interchange off Ramp,56 - 70 MPH,No,2025-08-06 19:54:00,MN State Patrol District 2500 - Golden Valley,0,45.01050849,-93.15294743,MNTH 36 AT HAMLINE AVE N,25509802,"August 06, 2025",07:54:00 PM,Wednesday,"No, Did not Leave Scene",2011 HONDA ELEMENT,Sport Utility Vehicle,7:00 PM - 7:59 PM,Collision w/ Fixed Object,"Fence, Not Barrier"
POINT(-93.20150614 45.00942382),2,2,0,0,0,Motorist Only,ROSEVILLE,RAMSEY,Metro,55113,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,Interchange on Ramp,41 - 55 MPH,No,2025-08-06 17:18:00,MN State Patrol District 2500 - Golden Valley,0,45.00942382,-93.20150614,RAMP FROM MNTH 280 TO NB I35W,25509793,"August 06, 2025",05:18:00 PM,Wednesday,"No, Did not Leave Scene","2023 FORD TRANSIT, 2018 DODGE JOURNEY","Passenger Van (Seats Installed Behind Driver), Passenger Car",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.24786806 45.54412522),2,2,0,0,0,Motorist Only,WAITE PARK,STEARNS,East Central,56387,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Cloudy,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-06 20:17:00,MN State Patrol District 2600 - St Cloud,0,45.54412522,-94.24786806,2ND ST S,25602576,"August 06, 2025",08:17:00 PM,Wednesday,"No, Did not Leave Scene","2004 MAZDA TRIBUTE, 2018 CHEVROLET MALIBU","Sport Utility Vehicle, Passenger Car",8:00 PM - 8:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.3164978 45.18233937),3,3,0,0,0,Motorist Only,COON RAPIDS,ANOKA,Metro,55433,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Cloudy,Dry,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,Yes,2025-08-06 08:15:00,MN State Patrol District 2500 - Golden Valley,0,45.18233937,-93.3164978,E/B HWY 10 AT HANSON BLVD,25509764,"August 06, 2025",08:15:00 AM,Wednesday,"No, Did not Leave Scene","2016 JEEP (POST 1988) GRAND CHEROKEE, 2018 JEEP (POST 1988) GRAND CHEROKEE, 2019 CHEVROLET TRAVERSE","Sport Utility Vehicle, Sport Utility Vehicle, Sport Utility Vehicle",8:00 AM - 8:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
